settlement_date,england_wales_demand,item_id,embedded_solar_generation,embedded_solar_capacity,is_holiday
2023-12-21 00:00:00,20129.0,UK,0,15905,0
2023-12-21 00:30:00,20587.0,UK,0,15905,0
2023-12-21 01:00:00,20138.0,UK,0,15905,0
2023-12-21 01:30:00,19381.0,UK,0,15905,0
2023-12-21 02:00:00,18855.0,UK,0,15905,0
2023-12-21 02:30:00,18418.0,UK,0,15905,0
2023-12-21 03:00:00,18172.0,UK,0,15905,0
2023-12-21 03:30:00,17662.0,UK,0,15905,0
2023-12-21 04:00:00,17424.0,UK,0,15905,0
2023-12-21 04:30:00,17514.0,UK,0,15905,0
2023-12-21 05:00:00,17882.0,UK,0,15905,0
2023-12-21 05:30:00,18791.0,UK,0,15905,0
2023-12-21 06:00:00,21387.0,UK,0,15905,0
2023-12-21 06:30:00,23080.0,UK,0,15905,0
2023-12-21 07:00:00,25766.0,UK,0,15905,0
2023-12-21 07:30:00,27132.0,UK,0,15905,0
2023-12-21 08:00:00,28398.0,UK,0,15905,0
2023-12-21 08:30:00,28942.0,UK,53,15905,0
2023-12-21 09:00:00,29742.0,UK,223,15905,0
2023-12-21 09:30:00,29711.0,UK,546,15905,0
2023-12-21 10:00:00,29449.0,UK,827,15905,0
2023-12-21 10:30:00,29269.0,UK,956,15905,0
2023-12-21 11:00:00,29217.0,UK,1070,15905,0
2023-12-21 11:30:00,29161.0,UK,1237,15905,0
2023-12-21 12:00:00,28939.0,UK,1633,15905,0
2023-12-21 12:30:00,28800.0,UK,1559,15905,0
2023-12-21 13:00:00,28493.0,UK,1274,15905,0
2023-12-21 13:30:00,28471.0,UK,1154,15905,0
2023-12-21 14:00:00,28712.0,UK,851,15905,0
2023-12-21 14:30:00,29139.0,UK,579,15905,0
2023-12-21 15:00:00,29886.0,UK,182,15905,0
2023-12-21 15:30:00,30226.0,UK,14,15905,0
2023-12-21 16:00:00,30974.0,UK,98,15905,0
2023-12-21 16:30:00,31687.0,UK,0,15905,0
2023-12-21 17:00:00,32142.0,UK,0,15905,0
2023-12-21 17:30:00,32163.0,UK,0,15905,0
2023-12-21 18:00:00,32362.0,UK,0,15905,0
2023-12-21 18:30:00,32030.0,UK,0,15905,0
2023-12-21 19:00:00,31201.0,UK,0,15905,0
2023-12-21 19:30:00,30066.0,UK,0,15905,0
2023-12-21 20:00:00,28885.0,UK,0,15905,0
2023-12-21 20:30:00,27993.0,UK,0,15905,0
2023-12-21 21:00:00,26967.0,UK,0,15905,0
2023-12-21 21:30:00,25563.0,UK,0,15905,0
2023-12-21 22:00:00,23847.0,UK,0,15905,0
2023-12-21 22:30:00,22575.0,UK,0,15905,0
2023-12-21 23:00:00,21223.0,UK,0,15905,0
2023-12-21 23:30:00,20393.0,UK,0,15905,0
2023-12-22 00:00:00,20059.0,UK,0,15905,0
2023-12-22 00:30:00,20279.0,UK,0,15905,0
2023-12-22 01:00:00,20104.0,UK,0,15905,0
2023-12-22 01:30:00,19590.0,UK,0,15905,0
2023-12-22 02:00:00,19056.0,UK,0,15905,0
2023-12-22 02:30:00,18616.0,UK,0,15905,0
2023-12-22 03:00:00,18098.0,UK,0,15905,0
2023-12-22 03:30:00,17705.0,UK,0,15905,0
2023-12-22 04:00:00,17201.0,UK,0,15905,0
2023-12-22 04:30:00,17140.0,UK,0,15905,0
2023-12-22 05:00:00,17330.0,UK,0,15905,0
2023-12-22 05:30:00,18146.0,UK,0,15905,0
2023-12-22 06:00:00,20187.0,UK,0,15905,0
2023-12-22 06:30:00,21764.0,UK,0,15905,0
2023-12-22 07:00:00,24008.0,UK,0,15905,0
2023-12-22 07:30:00,25144.0,UK,0,15905,0
2023-12-22 08:00:00,26287.0,UK,1,15905,0
2023-12-22 08:30:00,26960.0,UK,76,15905,0
2023-12-22 09:00:00,27844.0,UK,258,15905,0
2023-12-22 09:30:00,27979.0,UK,524,15905,0
2023-12-22 10:00:00,28172.0,UK,744,15905,0
2023-12-22 10:30:00,28063.0,UK,1006,15905,0
2023-12-22 11:00:00,27841.0,UK,1235,15905,0
2023-12-22 11:30:00,27372.0,UK,1291,15905,0
2023-12-22 12:00:00,27516.0,UK,1291,15905,0
2023-12-22 12:30:00,27595.0,UK,1233,15905,0
2023-12-22 13:00:00,27094.0,UK,1000,15905,0
2023-12-22 13:30:00,26701.0,UK,755,15905,0
2023-12-22 14:00:00,27021.0,UK,604,15905,0
2023-12-22 14:30:00,27465.0,UK,353,15905,0
2023-12-22 15:00:00,27801.0,UK,156,15905,0
2023-12-22 15:30:00,28406.0,UK,19,15905,0
2023-12-22 16:00:00,28860.0,UK,60,15905,0
2023-12-22 16:30:00,29913.0,UK,0,15905,0
2023-12-22 17:00:00,30492.0,UK,0,15905,0
2023-12-22 17:30:00,30628.0,UK,0,15905,0
2023-12-22 18:00:00,30385.0,UK,0,15905,0
2023-12-22 18:30:00,29715.0,UK,0,15905,0
2023-12-22 19:00:00,29208.0,UK,0,15905,0
2023-12-22 19:30:00,28290.0,UK,0,15905,0
2023-12-22 20:00:00,27276.0,UK,0,15905,0
2023-12-22 20:30:00,26189.0,UK,0,15905,0
2023-12-22 21:00:00,25092.0,UK,0,15905,0
2023-12-22 21:30:00,24110.0,UK,0,15905,0
2023-12-22 22:00:00,22741.0,UK,0,15905,0
2023-12-22 22:30:00,21494.0,UK,0,15905,0
2023-12-22 23:00:00,20048.0,UK,0,15905,0
2023-12-22 23:30:00,19172.0,UK,0,15905,0
2023-12-23 00:00:00,18971.0,UK,0,15905,0
2023-12-23 00:30:00,19572.0,UK,0,15905,0
2023-12-23 01:00:00,18906.0,UK,0,15905,0
2023-12-23 01:30:00,18157.0,UK,0,15905,0
2023-12-23 02:00:00,17653.0,UK,0,15905,0
2023-12-23 02:30:00,17193.0,UK,0,15905,0
2023-12-23 03:00:00,16508.0,UK,0,15905,0
2023-12-23 03:30:00,16014.0,UK,0,15905,0
2023-12-23 04:00:00,15764.0,UK,0,15905,0
2023-12-23 04:30:00,15558.0,UK,0,15905,0
2023-12-23 05:00:00,15775.0,UK,0,15905,0
2023-12-23 05:30:00,16228.0,UK,0,15905,0
2023-12-23 06:00:00,17297.0,UK,0,15905,0
2023-12-23 06:30:00,18241.0,UK,0,15905,0
2023-12-23 07:00:00,19724.0,UK,0,15905,0
2023-12-23 07:30:00,20496.0,UK,0,15905,0
2023-12-23 08:00:00,21920.0,UK,4,15905,0
2023-12-23 08:30:00,22502.0,UK,160,15905,0
2023-12-23 09:00:00,23545.0,UK,519,15905,0
2023-12-23 09:30:00,23808.0,UK,1068,15905,0
2023-12-23 10:00:00,24283.0,UK,1591,15905,0
2023-12-23 10:30:00,24195.0,UK,1949,15905,0
2023-12-23 11:00:00,24084.0,UK,1980,15905,0
2023-12-23 11:30:00,24231.0,UK,2000,15905,0
2023-12-23 12:00:00,24708.0,UK,2044,15905,0
2023-12-23 12:30:00,24869.0,UK,1822,15905,0
2023-12-23 13:00:00,24927.0,UK,1565,15905,0
2023-12-23 13:30:00,24911.0,UK,1409,15905,0
2023-12-23 14:00:00,25079.0,UK,1077,15905,0
2023-12-23 14:30:00,25443.0,UK,676,15905,0
2023-12-23 15:00:00,26059.0,UK,297,15905,0
2023-12-23 15:30:00,26620.0,UK,43,15905,0
2023-12-23 16:00:00,27872.0,UK,156,15905,0
2023-12-23 16:30:00,28882.0,UK,0,15905,0
2023-12-23 17:00:00,29597.0,UK,0,15905,0
2023-12-23 17:30:00,29518.0,UK,0,15905,0
2023-12-23 18:00:00,28877.0,UK,0,15905,0
2023-12-23 18:30:00,28476.0,UK,0,15905,0
2023-12-23 19:00:00,27802.0,UK,0,15905,0
2023-12-23 19:30:00,26934.0,UK,0,15905,0
2023-12-23 20:00:00,26089.0,UK,0,15905,0
2023-12-23 20:30:00,25101.0,UK,0,15905,0
2023-12-23 21:00:00,23947.0,UK,0,15905,0
2023-12-23 21:30:00,23246.0,UK,0,15905,0
2023-12-23 22:00:00,21676.0,UK,0,15905,0
2023-12-23 22:30:00,20554.0,UK,0,15905,0
2023-12-23 23:00:00,19617.0,UK,0,15905,0
2023-12-23 23:30:00,18683.0,UK,0,15905,0
2023-12-24 00:00:00,18487.0,UK,0,15905,0
2023-12-24 00:30:00,18531.0,UK,0,15905,0
2023-12-24 01:00:00,18170.0,UK,0,15905,0
2023-12-24 01:30:00,17437.0,UK,0,15905,0
2023-12-24 02:00:00,16929.0,UK,0,15905,0
2023-12-24 02:30:00,16523.0,UK,0,15905,0
2023-12-24 03:00:00,16007.0,UK,0,15905,0
2023-12-24 03:30:00,15477.0,UK,0,15905,0
2023-12-24 04:00:00,15084.0,UK,0,15905,0
2023-12-24 04:30:00,14861.0,UK,0,15905,0
2023-12-24 05:00:00,14726.0,UK,0,15905,0
2023-12-24 05:30:00,14854.0,UK,0,15905,0
2023-12-24 06:00:00,15588.0,UK,0,15905,0
2023-12-24 06:30:00,16052.0,UK,0,15905,0
2023-12-24 07:00:00,17115.0,UK,0,15905,0
2023-12-24 07:30:00,18098.0,UK,0,15905,0
2023-12-24 08:00:00,19598.0,UK,0,15905,0
2023-12-24 08:30:00,20857.0,UK,41,15905,0
2023-12-24 09:00:00,22643.0,UK,169,15905,0
2023-12-24 09:30:00,23548.0,UK,325,15905,0
2023-12-24 10:00:00,24198.0,UK,492,15905,0
2023-12-24 10:30:00,24596.0,UK,587,15905,0
2023-12-24 11:00:00,25244.0,UK,666,15905,0
2023-12-24 11:30:00,25346.0,UK,764,15905,0
2023-12-24 12:00:00,25308.0,UK,808,15905,0
2023-12-24 12:30:00,25398.0,UK,791,15905,0
2023-12-24 13:00:00,25697.0,UK,639,15905,0
2023-12-24 13:30:00,25544.0,UK,530,15905,0
2023-12-24 14:00:00,25414.0,UK,453,15905,0
2023-12-24 14:30:00,25258.0,UK,299,15905,0
2023-12-24 15:00:00,25291.0,UK,105,15905,0
2023-12-24 15:30:00,25720.0,UK,7,15905,0
2023-12-24 16:00:00,26851.0,UK,0,15905,0
2023-12-24 16:30:00,27486.0,UK,0,15905,0
2023-12-24 17:00:00,27699.0,UK,0,15905,0
2023-12-24 17:30:00,27649.0,UK,0,15905,0
2023-12-24 18:00:00,27236.0,UK,0,15905,0
2023-12-24 18:30:00,26704.0,UK,0,15905,0
2023-12-24 19:00:00,25629.0,UK,0,15905,0
2023-12-24 19:30:00,24838.0,UK,0,15905,0
2023-12-24 20:00:00,23949.0,UK,0,15905,0
2023-12-24 20:30:00,23096.0,UK,0,15905,0
2023-12-24 21:00:00,22114.0,UK,0,15905,0
2023-12-24 21:30:00,21141.0,UK,0,15905,0
2023-12-24 22:00:00,19921.0,UK,0,15905,0
2023-12-24 22:30:00,19234.0,UK,0,15905,0
2023-12-24 23:00:00,17922.0,UK,0,15905,0
2023-12-24 23:30:00,17508.0,UK,0,15905,0
2023-12-25 00:00:00,17426.0,UK,0,15905,1
2023-12-25 00:30:00,17740.0,UK,0,15905,1
2023-12-25 01:00:00,17619.0,UK,0,15905,1
2023-12-25 01:30:00,17301.0,UK,0,15905,1
2023-12-25 02:00:00,16778.0,UK,0,15905,1
2023-12-25 02:30:00,16214.0,UK,0,15905,1
2023-12-25 03:00:00,15773.0,UK,0,15905,1
2023-12-25 03:30:00,15297.0,UK,0,15905,1
2023-12-25 04:00:00,14980.0,UK,0,15905,1
2023-12-25 04:30:00,15042.0,UK,0,15905,1
2023-12-25 05:00:00,15026.0,UK,0,15905,1
2023-12-25 05:30:00,15240.0,UK,0,15905,1
2023-12-25 06:00:00,16214.0,UK,0,15905,1
2023-12-25 06:30:00,16936.0,UK,0,15905,1
2023-12-25 07:00:00,18459.0,UK,0,15905,1
2023-12-25 07:30:00,19228.0,UK,0,15905,1
2023-12-25 08:00:00,20808.0,UK,0,15905,1
2023-12-25 08:30:00,21989.0,UK,40,15905,1
2023-12-25 09:00:00,23031.0,UK,214,15905,1
2023-12-25 09:30:00,23733.0,UK,427,15905,1
2023-12-25 10:00:00,24684.0,UK,552,15905,1
2023-12-25 10:30:00,25316.0,UK,617,15905,1
2023-12-25 11:00:00,26067.0,UK,658,15905,1
2023-12-25 11:30:00,27019.0,UK,618,15905,1
2023-12-25 12:00:00,27857.0,UK,581,15905,1
2023-12-25 12:30:00,28227.0,UK,546,15905,1
2023-12-25 13:00:00,28395.0,UK,443,15905,1
2023-12-25 13:30:00,28027.0,UK,313,15905,1
2023-12-25 14:00:00,27129.0,UK,211,15905,1
2023-12-25 14:30:00,26287.0,UK,97,15905,1
2023-12-25 15:00:00,25515.0,UK,19,15905,1
2023-12-25 15:30:00,24730.0,UK,1,15905,1
2023-12-25 16:00:00,24156.0,UK,0,15905,1
2023-12-25 16:30:00,24260.0,UK,0,15905,1
2023-12-25 17:00:00,23953.0,UK,0,15905,1
2023-12-25 17:30:00,22997.0,UK,0,15905,1
2023-12-25 18:00:00,22363.0,UK,0,15905,1
2023-12-25 18:30:00,21830.0,UK,0,15905,1
2023-12-25 19:00:00,21286.0,UK,0,15905,1
2023-12-25 19:30:00,20772.0,UK,0,15905,1
2023-12-25 20:00:00,20351.0,UK,0,15905,1
2023-12-25 20:30:00,19928.0,UK,0,15905,1
2023-12-25 21:00:00,19432.0,UK,0,15905,1
2023-12-25 21:30:00,18985.0,UK,0,15905,1
2023-12-25 22:00:00,18471.0,UK,0,15905,1
2023-12-25 22:30:00,17918.0,UK,0,15905,1
2023-12-25 23:00:00,17377.0,UK,0,15905,1
2023-12-25 23:30:00,16776.0,UK,0,15905,1
2023-12-26 00:00:00,16552.0,UK,0,15905,1
2023-12-26 00:30:00,17029.0,UK,0,15905,1
2023-12-26 01:00:00,16847.0,UK,0,15905,1
2023-12-26 01:30:00,16408.0,UK,0,15905,1
2023-12-26 02:00:00,15969.0,UK,0,15905,1
2023-12-26 02:30:00,15458.0,UK,0,15905,1
2023-12-26 03:00:00,15151.0,UK,0,15905,1
2023-12-26 03:30:00,14825.0,UK,0,15905,1
2023-12-26 04:00:00,14609.0,UK,0,15905,1
2023-12-26 04:30:00,14561.0,UK,0,15905,1
2023-12-26 05:00:00,14868.0,UK,0,15905,1
2023-12-26 05:30:00,15087.0,UK,0,15905,1
2023-12-26 06:00:00,16205.0,UK,0,15905,1
2023-12-26 06:30:00,16994.0,UK,0,15905,1
2023-12-26 07:00:00,18206.0,UK,0,15905,1
2023-12-26 07:30:00,18936.0,UK,0,15905,1
2023-12-26 08:00:00,20145.0,UK,1,15905,1
2023-12-26 08:30:00,21192.0,UK,193,15905,1
2023-12-26 09:00:00,22300.0,UK,900,15905,1
2023-12-26 09:30:00,22750.0,UK,1765,15905,1
2023-12-26 10:00:00,23178.0,UK,2376,15905,1
2023-12-26 10:30:00,23520.0,UK,2805,15905,1
2023-12-26 11:00:00,23871.0,UK,2704,15905,1
2023-12-26 11:30:00,24118.0,UK,2398,15905,1
2023-12-26 12:00:00,24483.0,UK,2096,15905,1
2023-12-26 12:30:00,24827.0,UK,1829,15905,1
2023-12-26 13:00:00,25015.0,UK,1663,15905,1
2023-12-26 13:30:00,24898.0,UK,1417,15905,1
2023-12-26 14:00:00,24685.0,UK,970,15905,1
2023-12-26 14:30:00,24438.0,UK,547,15905,1
2023-12-26 15:00:00,25066.0,UK,198,15905,1
2023-12-26 15:30:00,26031.0,UK,12,15905,1
2023-12-26 16:00:00,26696.0,UK,0,15905,1
2023-12-26 16:30:00,27628.0,UK,0,15905,1
2023-12-26 17:00:00,28057.0,UK,0,15905,1
2023-12-26 17:30:00,27976.0,UK,0,15905,1
2023-12-26 18:00:00,27712.0,UK,0,15905,1
2023-12-26 18:30:00,27133.0,UK,0,15905,1
2023-12-26 19:00:00,26650.0,UK,0,15905,1
2023-12-26 19:30:00,26463.0,UK,0,15905,1
2023-12-26 20:00:00,26098.0,UK,0,15905,1
2023-12-26 20:30:00,25394.0,UK,0,15905,1
2023-12-26 21:00:00,24539.0,UK,0,15905,1
2023-12-26 21:30:00,23550.0,UK,0,15905,1
2023-12-26 22:00:00,22565.0,UK,0,15905,1
2023-12-26 22:30:00,21369.0,UK,0,15905,1
2023-12-26 23:00:00,20150.0,UK,0,15905,1
2023-12-26 23:30:00,19410.0,UK,0,15905,1
2023-12-27 00:00:00,19308.0,UK,0,15905,0
2023-12-27 00:30:00,19694.0,UK,0,15905,0
2023-12-27 01:00:00,19200.0,UK,0,15905,0
2023-12-27 01:30:00,18584.0,UK,0,15905,0
2023-12-27 02:00:00,17880.0,UK,0,15905,0
2023-12-27 02:30:00,17633.0,UK,0,15905,0
2023-12-27 03:00:00,17118.0,UK,0,15905,0
2023-12-27 03:30:00,16988.0,UK,0,15905,0
2023-12-27 04:00:00,16675.0,UK,0,15905,0
2023-12-27 04:30:00,16480.0,UK,0,15905,0
2023-12-27 05:00:00,16460.0,UK,0,15905,0
2023-12-27 05:30:00,17223.0,UK,0,15905,0
2023-12-27 06:00:00,18305.0,UK,0,15905,0
2023-12-27 06:30:00,18994.0,UK,0,15905,0
2023-12-27 07:00:00,20090.0,UK,0,15905,0
2023-12-27 07:30:00,20945.0,UK,0,15905,0
2023-12-27 08:00:00,22273.0,UK,0,15905,0
2023-12-27 08:30:00,23223.0,UK,3,15905,0
2023-12-27 09:00:00,24568.0,UK,14,15905,0
2023-12-27 09:30:00,25134.0,UK,43,15905,0
2023-12-27 10:00:00,26099.0,UK,118,15905,0
2023-12-27 10:30:00,26551.0,UK,192,15905,0
2023-12-27 11:00:00,27444.0,UK,214,15905,0
2023-12-27 11:30:00,27589.0,UK,240,15905,0
2023-12-27 12:00:00,27996.0,UK,226,15905,0
2023-12-27 12:30:00,28149.0,UK,185,15905,0
2023-12-27 13:00:00,28312.0,UK,186,15905,0
2023-12-27 13:30:00,28279.0,UK,170,15905,0
2023-12-27 14:00:00,28178.0,UK,98,15905,0
2023-12-27 14:30:00,28100.0,UK,63,15905,0
2023-12-27 15:00:00,28014.0,UK,48,15905,0
2023-12-27 15:30:00,28233.0,UK,6,15905,0
2023-12-27 16:00:00,28885.0,UK,0,15905,0
2023-12-27 16:30:00,29568.0,UK,0,15905,0
2023-12-27 17:00:00,30504.0,UK,0,15905,0
2023-12-27 17:30:00,30596.0,UK,0,15905,0
2023-12-27 18:00:00,29795.0,UK,0,15905,0
2023-12-27 18:30:00,29380.0,UK,0,15905,0
2023-12-27 19:00:00,28421.0,UK,0,15905,0
2023-12-27 19:30:00,27456.0,UK,0,15905,0
2023-12-27 20:00:00,26319.0,UK,0,15905,0
2023-12-27 20:30:00,25496.0,UK,0,15905,0
2023-12-27 21:00:00,24479.0,UK,0,15905,0
2023-12-27 21:30:00,23587.0,UK,0,15905,0
2023-12-27 22:00:00,22139.0,UK,0,15905,0
2023-12-27 22:30:00,21233.0,UK,0,15905,0
2023-12-27 23:00:00,19623.0,UK,0,15905,0
2023-12-27 23:30:00,18908.0,UK,0,15905,0
2023-12-28 00:00:00,18828.0,UK,0,15905,0
2023-12-28 00:30:00,19128.0,UK,0,15905,0
2023-12-28 01:00:00,18837.0,UK,0,15905,0
2023-12-28 01:30:00,18295.0,UK,0,15905,0
2023-12-28 02:00:00,17876.0,UK,0,15905,0
2023-12-28 02:30:00,17281.0,UK,0,15905,0
2023-12-28 03:00:00,16968.0,UK,0,15905,0
2023-12-28 03:30:00,16548.0,UK,0,15905,0
2023-12-28 04:00:00,16156.0,UK,0,15905,0
2023-12-28 04:30:00,15922.0,UK,0,15905,0
2023-12-28 05:00:00,16529.0,UK,0,15905,0
2023-12-28 05:30:00,16989.0,UK,0,15905,0
2023-12-28 06:00:00,18381.0,UK,0,15905,0
2023-12-28 06:30:00,19152.0,UK,0,15905,0
2023-12-28 07:00:00,20381.0,UK,0,15905,0
2023-12-28 07:30:00,21228.0,UK,0,15905,0
2023-12-28 08:00:00,22580.0,UK,1,15905,0
2023-12-28 08:30:00,23515.0,UK,131,15905,0
2023-12-28 09:00:00,24829.0,UK,563,15905,0
2023-12-28 09:30:00,25197.0,UK,1001,15905,0
2023-12-28 10:00:00,25358.0,UK,1250,15905,0
2023-12-28 10:30:00,25369.0,UK,1794,15905,0
2023-12-28 11:00:00,25871.0,UK,1774,15905,0
2023-12-28 11:30:00,25957.0,UK,1650,15905,0
2023-12-28 12:00:00,26670.0,UK,1335,15905,0
2023-12-28 12:30:00,26834.0,UK,1115,15905,0
2023-12-28 13:00:00,27000.0,UK,1067,15905,0
2023-12-28 13:30:00,27013.0,UK,946,15905,0
2023-12-28 14:00:00,26980.0,UK,602,15905,0
2023-12-28 14:30:00,27230.0,UK,325,15905,0
2023-12-28 15:00:00,27759.0,UK,120,15905,0
2023-12-28 15:30:00,28048.0,UK,9,15905,0
2023-12-28 16:00:00,28978.0,UK,0,15905,0
2023-12-28 16:30:00,29966.0,UK,0,15905,0
2023-12-28 17:00:00,30175.0,UK,0,15905,0
2023-12-28 17:30:00,30079.0,UK,0,15905,0
2023-12-28 18:00:00,29636.0,UK,0,15905,0
2023-12-28 18:30:00,29130.0,UK,0,15905,0
2023-12-28 19:00:00,28606.0,UK,0,15905,0
2023-12-28 19:30:00,27711.0,UK,0,15905,0
2023-12-28 20:00:00,26755.0,UK,0,15905,0
2023-12-28 20:30:00,25539.0,UK,0,15905,0
2023-12-28 21:00:00,24401.0,UK,0,15905,0
2023-12-28 21:30:00,23487.0,UK,0,15905,0
2023-12-28 22:00:00,22264.0,UK,0,15905,0
2023-12-28 22:30:00,21226.0,UK,0,15905,0
2023-12-28 23:00:00,19620.0,UK,0,15905,0
2023-12-28 23:30:00,18785.0,UK,0,15905,0
2023-12-29 00:00:00,18721.0,UK,0,15905,0
2023-12-29 00:30:00,18914.0,UK,0,15905,0
2023-12-29 01:00:00,18429.0,UK,0,15905,0
2023-12-29 01:30:00,17798.0,UK,0,15905,0
2023-12-29 02:00:00,17260.0,UK,0,15905,0
2023-12-29 02:30:00,16948.0,UK,0,15905,0
2023-12-29 03:00:00,16294.0,UK,0,15905,0
2023-12-29 03:30:00,15977.0,UK,0,15905,0
2023-12-29 04:00:00,15654.0,UK,0,15905,0
2023-12-29 04:30:00,15750.0,UK,0,15905,0
2023-12-29 05:00:00,16244.0,UK,0,15905,0
2023-12-29 05:30:00,16735.0,UK,0,15905,0
2023-12-29 06:00:00,18256.0,UK,0,15905,0
2023-12-29 06:30:00,19162.0,UK,0,15905,0
2023-12-29 07:00:00,20597.0,UK,0,15905,0
2023-12-29 07:30:00,21246.0,UK,0,15905,0
2023-12-29 08:00:00,22191.0,UK,1,15905,0
2023-12-29 08:30:00,23207.0,UK,81,15905,0
2023-12-29 09:00:00,24891.0,UK,331,15905,0
2023-12-29 09:30:00,25556.0,UK,687,15905,0
2023-12-29 10:00:00,26051.0,UK,1155,15905,0
2023-12-29 10:30:00,26081.0,UK,1474,15905,0
2023-12-29 11:00:00,26473.0,UK,1554,15905,0
2023-12-29 11:30:00,26559.0,UK,1766,15905,0
2023-12-29 12:00:00,26535.0,UK,2059,15905,0
2023-12-29 12:30:00,26576.0,UK,2109,15905,0
2023-12-29 13:00:00,26831.0,UK,2020,15905,0
2023-12-29 13:30:00,26867.0,UK,1448,15905,0
2023-12-29 14:00:00,27074.0,UK,1199,15905,0
2023-12-29 14:30:00,27297.0,UK,704,15905,0
2023-12-29 15:00:00,27518.0,UK,314,15905,0
2023-12-29 15:30:00,27648.0,UK,34,15905,0
2023-12-29 16:00:00,29320.0,UK,51,15905,0
2023-12-29 16:30:00,30939.0,UK,0,15905,0
2023-12-29 17:00:00,31131.0,UK,0,15905,0
2023-12-29 17:30:00,31298.0,UK,0,15905,0
2023-12-29 18:00:00,31057.0,UK,0,15905,0
2023-12-29 18:30:00,30414.0,UK,0,15905,0
2023-12-29 19:00:00,29928.0,UK,0,15905,0
2023-12-29 19:30:00,29222.0,UK,0,15905,0
2023-12-29 20:00:00,28251.0,UK,0,15905,0
2023-12-29 20:30:00,27362.0,UK,0,15905,0
2023-12-29 21:00:00,26180.0,UK,0,15905,0
2023-12-29 21:30:00,25271.0,UK,0,15905,0
2023-12-29 22:00:00,24109.0,UK,0,15905,0
2023-12-29 22:30:00,22890.0,UK,0,15905,0
2023-12-29 23:00:00,21545.0,UK,0,15905,0
2023-12-29 23:30:00,20939.0,UK,0,15905,0
2023-12-30 00:00:00,20723.0,UK,0,15905,0
2023-12-30 00:30:00,21178.0,UK,0,15905,0
2023-12-30 01:00:00,21032.0,UK,0,15905,0
2023-12-30 01:30:00,20525.0,UK,0,15905,0
2023-12-30 02:00:00,20197.0,UK,0,15905,0
2023-12-30 02:30:00,19896.0,UK,0,15905,0
2023-12-30 03:00:00,19366.0,UK,0,15905,0
2023-12-30 03:30:00,18865.0,UK,0,15905,0
2023-12-30 04:00:00,18541.0,UK,0,15905,0
2023-12-30 04:30:00,18282.0,UK,0,15905,0
2023-12-30 05:00:00,18466.0,UK,0,15905,0
2023-12-30 05:30:00,18512.0,UK,0,15905,0
2023-12-30 06:00:00,19472.0,UK,0,15905,0
2023-12-30 06:30:00,20067.0,UK,0,15905,0
2023-12-30 07:00:00,21076.0,UK,0,15905,0
2023-12-30 07:30:00,21696.0,UK,0,15905,0
2023-12-30 08:00:00,22573.0,UK,0,15905,0
2023-12-30 08:30:00,23746.0,UK,15,15905,0
2023-12-30 09:00:00,24590.0,UK,96,15905,0
2023-12-30 09:30:00,25116.0,UK,193,15905,0
2023-12-30 10:00:00,25738.0,UK,346,15905,0
2023-12-30 10:30:00,26041.0,UK,497,15905,0
2023-12-30 11:00:00,26235.0,UK,579,15905,0
2023-12-30 11:30:00,26576.0,UK,652,15905,0
2023-12-30 12:00:00,27028.0,UK,759,15905,0
2023-12-30 12:30:00,27239.0,UK,688,15905,0
2023-12-30 13:00:00,27131.0,UK,581,15905,0
2023-12-30 13:30:00,26883.0,UK,492,15905,0
2023-12-30 14:00:00,26139.0,UK,346,15905,0
2023-12-30 14:30:00,25749.0,UK,198,15905,0
2023-12-30 15:00:00,26341.0,UK,63,15905,0
2023-12-30 15:30:00,27124.0,UK,3,15905,0
2023-12-30 16:00:00,28492.0,UK,24,15905,0
2023-12-30 16:30:00,29660.0,UK,0,15905,0
2023-12-30 17:00:00,30402.0,UK,0,15905,0
2023-12-30 17:30:00,30419.0,UK,0,15905,0
2023-12-30 18:00:00,30101.0,UK,0,15905,0
2023-12-30 18:30:00,29519.0,UK,0,15905,0
2023-12-30 19:00:00,28874.0,UK,0,15905,0
2023-12-30 19:30:00,28119.0,UK,0,15905,0
2023-12-30 20:00:00,27160.0,UK,0,15905,0
2023-12-30 20:30:00,26279.0,UK,0,15905,0
2023-12-30 21:00:00,25369.0,UK,0,15905,0
2023-12-30 21:30:00,24475.0,UK,0,15905,0
2023-12-30 22:00:00,23338.0,UK,0,15905,0
2023-12-30 22:30:00,22422.0,UK,0,15905,0
2023-12-30 23:00:00,21394.0,UK,0,15905,0
2023-12-30 23:30:00,20722.0,UK,0,15905,0
2023-12-31 00:00:00,20392.0,UK,0,15905,0
2023-12-31 00:30:00,20662.0,UK,0,15905,0
2023-12-31 01:00:00,20149.0,UK,0,15905,0
2023-12-31 01:30:00,19554.0,UK,0,15905,0
2023-12-31 02:00:00,19145.0,UK,0,15905,0
2023-12-31 02:30:00,18821.0,UK,0,15905,0
2023-12-31 03:00:00,18097.0,UK,0,15905,0
2023-12-31 03:30:00,17800.0,UK,0,15905,0
2023-12-31 04:00:00,17552.0,UK,0,15905,0
2023-12-31 04:30:00,17321.0,UK,0,15905,0
2023-12-31 05:00:00,17222.0,UK,0,15905,0
2023-12-31 05:30:00,17141.0,UK,0,15905,0
2023-12-31 06:00:00,17733.0,UK,0,15905,0
2023-12-31 06:30:00,18045.0,UK,0,15905,0
2023-12-31 07:00:00,19218.0,UK,0,15905,0
2023-12-31 07:30:00,19912.0,UK,0,15905,0
